StoreID,StoreName,Category,City,OpeningDate
1132,Sabor da Gente LTDA Avenida,Churrasco,São Paulo do Potengi,2022-01-27
1133,Forno Dourado Galeria,Comida Brasileira,Ibateguara,2022-04-09
1134,Toque Natural ME Lagoa,Churrasco,União da Serra,2021-06-19
1135,Almoço Certo Shopping,Burgers,Trindade do Sul,2021-05-25
1136,Sabor da Vila LTDA Filial,Sushi,Cocalzinho de Goiás,2023-09-02
1137,Cozinha Artesanal EIRELI Lagoa,Churrasco,Surubim,2025-04-09
1138,Forno a Lenha Lagoa,Burgers,Picada Café,2022-01-25
1139,Sabor & Companhia Shopping Cidade,Churrasco,Santo Hipólito,2021-11-27
1140,Ponto do Prato ME Lagoa,Sobremesas,Campina do Simão,2023-01-29
1141,Cozinha do Bairro EIRELI Cidade,Churrasco,Coronel Freitas,2025-08-27
1142,Panela do Chef LTDA Lagoa,Sobremesas,Itamarati de Minas,2022-03-27
1143,Noah Burguer Cidade,Vegetariano,Acaiaca,2024-05-21
1144,Receitas & Sabores LTDA Pátio,Sushi,Sandolândia,2024-12-09
1145,Cantinho Mineiro Shopping,Pizza,Serra,2024-03-27
1146,Grill Master Cidade,Comida Brasileira,Pancas,2025-09-04
1147,Cozinha & Sabor EIRELI Galeria,Pizza,Guarulhos,2024-08-24
1148,Big Burger Shopping Cidade,Comida Brasileira,Santa Maria do Salto,2026-01-28
1149,Burger House Filial,Sobremesas,Itabela,2022-05-25
1150,Cozinha do Campo LTDA Cidade,Pizza,Selvíria,2024-08-11
1151,Zeca Burguer Belvedere,Sushi,Pacujá,2021-12-03
1152,Doce Tentação Avenida,Churrasco,Volta Grande,2025-03-30
1153,Mesa do Chef ME Galeria,Vegetariano,Bandeira,2024-07-20
1154,Sabor Original EIRELI Lagoa,Sobremesas,Sebastianópolis do Sul,2023-06-18
1155,Cozinha Urbana LTDA Belvedere,Burgers,Maracajá,2021-05-11
1156,Bistrô Central Shopping Cidade,Sobremesas,Angico,2024-03-26
1157,Ponto Gourmet Galeria,Comida Brasileira,Quatiguá,2022-12-06
1158,Taco & Salsa Avenida,Burgers,Rio Brilhante,2024-11-07
1159,Receita & Mesa ME Belvedere,Pizza,Arapuã,2024-11-11
1160,Cozinha em Casa EIRELI Avenida,Comida Brasileira,Araricá,2023-02-02
1161,Dona Rosa Burguer Cidade,Pizza,Grão-Pará,2024-03-01
1162,Cantinho do Sabor de Casa Pátio,Sushi,São Francisco de Itabapoana,2021-12-04
1163,Cozinha da Praça EIRELI Shopping Cidade,Burgers,Brotas de Macaúbas,2024-03-16
1164,Raízes Gourmet LTDA Shopping Cidade,Sobremesas,Teófilo Otoni,2025-09-17
1165,Prato & Panela ME Shopping,Burgers,Nossa Senhora das Graças,2024-02-18
1166,Gui Burguer Lagoa,Churrasco,Inúbia Paulista,2021-08-06
1167,Prato Ideal EIRELI Avenida,Vegetariano,Rio de Janeiro,2024-06-19
1168,Dan Burguer Shopping,Pizza,São Mateus do Maranhão,2023-06-06
1169,Fogão a Lenha Cidade,Comida Brasileira,Pacajus,2022-09-11
1170,Forno Mestre LTDA Shopping Avenida,Pizza,General Carneiro,2022-02-13
1171,Ponto do Lanche do Zé Shopping,Sobremesas,Prainha,2024-12-12
1172,Food Point Filial,Sobremesas,Mata Grande,2021-11-10
1173,Cantina do Nonno Shopping Avenida,Sushi,Carapicuíba,2022-11-19
1174,Panelinha de SP Lagoa,Vegetariano,Palmeira das Missões,2021-04-06
1175,Sushi Fusion Shopping,Churrasco,Janduís,2021-07-06
1176,Sushi House Belvedere,Pizza,Horizontina,2023-12-02
1177,Toque do Chef ME Shopping,Burgers,Dezesseis de Novembro,2023-02-25
1178,Cozinha Viva EIRELI Shopping,Sobremesas,Visconde do Rio Branco,2022-02-25
1179,Forno a Lenha Avenida,Burgers,Porto Belo,2025-11-19
1180,Prato do Chef ME Pátio,Comida Brasileira,Cuitegi,2022-10-29
1181,Nego Burguer Shopping Avenida,Churrasco,Pracinha,2021-08-31
1182,Panela Cheia LTDA Shopping Avenida,Sobremesas,Almas,2025-10-17
1183,Brasa Nobre ME Shopping,Vegetariano,Jaguaretama,2022-11-04
1184,Alex Burguer Avenida,Churrasco,Ponte Branca,2026-01-25
1185,Toque Natural ME Shopping,Vegetariano,Paranhos,2022-12-01
1186,Panela Crioula LTDA Pátio,Comida Brasileira,Caiabu,2023-01-23
1187,Igor Burguer Cidade,Vegetariano,Moeda,2023-11-16
1188,Cozinha Raiz Brasileira EIRELI Shopping Avenida,Churrasco,Coronel João Pessoa,2022-05-03
1189,Café Urbano Belvedere,Churrasco,Goiânia,2021-02-07
1190,Sabor de Origem ME Lagoa,Churrasco,Guapé,2023-06-10
1191,Sushi Fusion Galeria,Churrasco,Córrego do Bom Jesus,2022-04-24
1192,Sabor Original EIRELI Shopping Cidade,Sobremesas,Nossa Senhora do Socorro,2022-03-09
1193,Panela Cheia LTDA Belvedere,Burgers,Mamborê,2025-09-04
1194,Sabor & Raiz ME Avenida,Vegetariano,Nonoai,2023-03-19
1195,Ronaldo Burguer Belvedere,Comida Brasileira,Guidoval,2022-07-26
1196,Doçura & Cia Shopping Cidade,Burgers,Santo Antônio da Alegria,2022-01-06
1197,Sabor Cotidiano ME Shopping,Sushi,Virgem da Lapa,2021-04-20
1198,Tio João Burguer Pátio,Burgers,Dores do Rio Preto,2022-03-15
1199,Hora do Lanche Lagoa,Churrasco,Brazópolis,2021-03-17
1200,Mamma Mia Pizza Shopping Cidade,Sobremesas,Barra do Ribeiro,2024-02-17
1201,Panela Crioula LTDA Belvedere,Sobremesas,Canaã,2023-02-08
1202,Cozinha Raiz Brasileira EIRELI Shopping Cidade,Vegetariano,Viradouro,2023-11-01
1203,Ponto Gourmet Belvedere,Comida Brasileira,Ipixuna,2021-03-20
1204,Léo Burguer Pátio,Sobremesas,Nova Olinda,2022-07-25
1205,Maré Cheia Galeria,Comida Brasileira,Rio dos Índios,2023-05-04
1206,Cozinha da Vila Lagoa,Comida Brasileira,Morrinhos,2021-07-11
1207,Essencial Gourmet EIRELI Filial,Vegetariano,Barão de Monte Alto,2022-02-27
1208,Sabor da Gente LTDA Shopping,Comida Brasileira,Barro Alto,2024-08-29
1209,Pizza & Cia Pátio,Churrasco,Aparecida,2025-07-22
1210,Cozinha Urbana LTDA Shopping Avenida,Pizza,Cedro de São João,2022-01-18
1211,Casa do Sushi Filial,Churrasco,Vazante,2021-08-15
1212,Verde & Leve Shopping Avenida,Sushi,Conceição do Rio Verde,2025-02-17
1213,Panela do Chef LTDA Shopping,Comida Brasileira,Monte Aprazível,2024-11-22
1214,Cozinha Raiz Urbana ME Shopping,Comida Brasileira,Pracinha,2024-02-28
1215,Ponto da Panela ME Pátio,Pizza,Perolândia,2025-06-12
1216,Tempero Bom de Minas Shopping,Churrasco,Aramari,2022-01-03
1217,Vida Saudável Filial,Sushi,Sales,2024-12-04
1218,Cozinha Raiz Urbana ME Shopping,Churrasco,Itabi,2025-05-14
1219,Maré Cheia Belvedere,Sobremesas,Nova Brasilândia D'Oeste,2022-12-19
1220,Juca Burguer Shopping Cidade,Pizza,Estância,2021-06-13
1221,Brasa Nobre ME Pátio,Sobremesas,Formosa,2025-07-08
1222,Prato & Panela ME Lagoa,Sushi,Puxinanã,2023-08-25
1223,Cozinha do Prato EIRELI Galeria,Pizza,Tabocão,2024-12-23
1224,Noah Burguer Pátio,Vegetariano,Estação,2021-05-06
1225,Quintal do Sabor LTDA Shopping Cidade,Sushi,Carira,2021-08-06
1226,Toque Brasileiro ME Lagoa,Comida Brasileira,Jordão,2025-02-26
1227,Cantina Italiana Lagoa,Sobremesas,Miraguaí,2024-06-30
1228,Panela Cheia LTDA Shopping,Churrasco,Piên,2024-09-15
1229,Essencial Gourmet EIRELI Galeria,Vegetariano,Tartarugalzinho,2021-12-31
1230,Panela Crioula LTDA Cidade,Comida Brasileira,Cacimbas,2025-04-02
1231,Cozinha do Bairro EIRELI Shopping,Burgers,Passa Quatro,2024-11-08
1232,Top Lanches Cidade,Pizza,Bezerros,2021-09-15
1233,Mateus Burguer Shopping Cidade,Sobremesas,São Pedro da Serra,2021-10-08
1234,Sabor Tradicional EIRELI Pátio,Pizza,Pedrinópolis,2023-10-27
1235,Sabor Oriental Shopping,Churrasco,Rio Manso,2022-05-05
1236,Raiz do Sabor EIRELI Shopping,Burgers,Gramado,2021-08-22
1237,Prato & Panela ME Shopping Avenida,Sobremesas,Couto de Magalhães de Minas,2022-02-26
1238,Rafa Burguer Lagoa,Burgers,Dolcinópolis,2023-06-03
1239,Sabor Rústico ME Galeria,Sushi,Mandaguari,2026-01-22
1240,João Burguer Lagoa,Pizza,Santa Rita de Ibitipoca,2025-09-29
1241,Panela Simples ME Lagoa,Pizza,Coronel Ezequiel,2023-11-06
1242,Café Central Galeria,Sushi,Martinópolis,2024-04-27
1243,Café Central Avenida,Sushi,Luminárias,2025-08-05
1244,Cozinha & Panela EIRELI Lagoa,Sushi,Barrocas,2023-08-04
1245,Doçura & Cia Shopping Cidade,Pizza,Cachoeiras de Macacu,2024-12-09
1246,Burger House Shopping Cidade,Burgers,São Luiz Gonzaga,2025-05-19
1247,Panelinha de SP Filial,Burgers,Barracão,2024-09-27
1248,Sushi Fusion Cidade,Sushi,Xapuri,2021-12-04
1249,Panela Crioula LTDA Avenida,Comida Brasileira,Pedregulho,2022-01-20
1250,Seu Antônio Burguer Filial,Burgers,Filadélfia,2025-10-08
1251,Oriente Express Cidade,Pizza,Rolador,2022-11-29
1252,Tonhão Burguer Shopping Cidade,Pizza,Lajeado Novo,2024-09-27
1253,Cozinha da Gente ME Galeria,Burgers,Lagoa Formosa,2024-12-02
1254,Burger House Shopping Avenida,Burgers,Caucaia,2023-01-09
1255,Prato & Fogo LTDA Lagoa,Burgers,Santa Quitéria,2024-08-07
1256,Ponto do Lanche do Zé Cidade,Burgers,Iporã,2023-12-19
1257,Panela Essencial ME Shopping Cidade,Burgers,Clevelândia,2024-12-08
1258,Cozinha Essencial EIRELI Cidade,Vegetariano,Dores de Guanhães,2024-06-21
1259,Ponto do Lanche do Zé Shopping Cidade,Pizza,Porto Lucena,2024-08-14
1260,Igor Burguer Shopping Cidade,Sushi,Rio do Oeste,2021-11-21
1261,Zeca Burguer Cidade,Vegetariano,Paranatama,2023-09-28
1262,Prato do Chef ME Belvedere,Comida Brasileira,Brejetuba,2024-09-16
1263,Mundo dos Doces Filial,Churrasco,Jaboatão dos Guararapes,2023-09-27
1264,Pastel Express Shopping Cidade,Vegetariano,Rubiácea,2023-04-01
1265,Temaki Bar Shopping,Burgers,Leoberto Leal,2024-04-06
1266,Naturalmente Shopping Avenida,Pizza,Marapanim,2022-05-19
1267,Prato Popular ME Pátio,Pizza,Davinópolis,2025-02-11
1268,Cozinha Criativa LTDA Pátio,Churrasco,Belém do Brejo do Cruz,2021-08-26
1269,Toque Caseiro ME Filial,Burgers,Torre de Pedra,2021-11-09
1270,Ponto do Tempero ME Belvedere,Churrasco,Lençóis,2021-10-22
1271,Panela Moderna LTDA Shopping Avenida,Burgers,Nova Crixás,2021-11-15
1272,Léo Burguer Shopping,Sushi,Campos Sales,2024-10-02
1273,Ronaldo Burguer Filial,Sobremesas,Buritinópolis,2021-11-26
1274,SaborArte Filial,Sushi,Vargem Grande,2024-04-01
1275,Arte do Prato EIRELI Belvedere,Sobremesas,São José do Bonfim,2022-03-10
1276,Cozinha Urbana LTDA Shopping Cidade,Comida Brasileira,Astorga,2025-10-24
1277,Mesa & Lenha EIRELI Cidade,Sushi,Pequizeiro,2021-08-04
1278,Sushi Prime II Avenida,Churrasco,Mandirituba,2026-01-26
1279,Bistrô Urbanu Lagoa,Vegetariano,Buritama,2025-11-09
1280,Sabor Intenso EIRELI Galeria,Burgers,Chaval,2025-11-10
1281,Mesa do Dia LTDA Filial,Burgers,Jacarezinho,2023-11-20
1282,Cozinha em Casa EIRELI Cidade,Pizza,Campos Lindos,2022-02-13
1283,Big Zeca Burguer Shopping,Comida Brasileira,Poço Branco,2024-07-29
1284,Sabor Natural da Casa ME Lagoa,Sushi,Batatais,2024-02-02
1285,Marcos Burguer Cidade,Sobremesas,Itapejara d'Oeste,2024-09-05
1286,Brasa & Fogo Pátio,Burgers,Itororó,2021-07-08
1287,Sabor do Forno ME Shopping Avenida,Sobremesas,São José de Caiana,2023-07-12
1288,SaborArte Avenida,Vegetariano,São Sebastião do Maranhão,2023-09-27
1289,Tempero da Casa ME Cidade,Churrasco,Nova Roma do Sul,2024-01-27
1290,Food Station Shopping Avenida,Burgers,Prados,2021-12-17
1291,Hora do Lanche Belvedere,Sobremesas,Nova Crixás,2025-12-30
1292,Espeto do Chef Pátio,Churrasco,São Salvador do Tocantins,2025-05-25
1293,Trigo & Sabor Shopping Avenida,Pizza,Estrela do Norte,2022-11-21
1294,Tata Burguer Shopping Avenida,Churrasco,Quatá,2022-05-25
1295,Sabor em Casa LTDA Shopping Cidade,Vegetariano,Alto Piquiri,2025-03-08
1296,Tradição na Mesa LTDA Belvedere,Burgers,Solonópole,2022-12-27
1297,Lanchonete Central Filial,Sobremesas,Guapiara,2022-01-01
1298,Sabor Consciente LTDA Galeria,Pizza,Raposa,2024-01-22
1299,Pizza Nostra Filial,Sobremesas,Lagoa do Sítio,2025-10-24
1300,Mesa Caseira LTDA Shopping,Churrasco,Tupandi,2024-03-16
1301,Brasa & Fogo Galeria,Comida Brasileira,Dom Viçoso,2022-01-21
1302,Toque Caseiro ME Galeria,Vegetariano,Tapiraí,2023-06-14
1303,Tempero Caseiro 2 Pátio,Burgers,Ibirajuba,2025-12-18
1304,Mesa Plena ME Lagoa,Burgers,Santa Brígida,2023-01-02
1305,Mané Burguer Galeria,Comida Brasileira,Araioses,2024-09-24
1306,Mesa & Receita LTDA Belvedere,Comida Brasileira,Sete Quedas,2025-11-07
1307,Cozinha Central ME Avenida,Churrasco,Ituverava,2025-10-25
1308,Prato & Panela ME Filial,Pizza,Fernandópolis,2021-04-21
1309,Kadu Burguer Shopping,Vegetariano,Sumaré,2023-05-10
1310,Grill Master Filial,Churrasco,Parari,2021-04-29
1311,Felipe Burguer Avenida,Burgers,Nova Mamoré,2022-08-13
1312,Prato & Panela ME Avenida,Burgers,Barra do Piraí,2023-05-29
1313,Sabor em Casa LTDA Galeria,Pizza,Sant'Ana do Livramento,2023-09-16
1314,Quintal do Sabor LTDA Filial,Pizza,Palmeirópolis,2023-12-21
1315,Pastelaria Central Cidade,Churrasco,Ibirubá,2024-01-25
1316,Noah Burguer Lagoa,Sushi,Afuá,2021-02-17
1317,Quintal do Sabor LTDA Pátio,Churrasco,Socorro,2022-08-16
1318,La Cucina Avenida,Comida Brasileira,Timóteo,2022-04-20
1319,Mesa Farta Avenida,Sobremesas,Uniflor,2025-11-24
1320,Panela do Povo LTDA Lagoa,Burgers,Tailândia,2024-06-28
1321,Cozinha Raiz Brasileira EIRELI Shopping Cidade,Comida Brasileira,Penápolis,2021-09-03
1322,Panela & Mesa LTDA Belvedere,Burgers,Herval d'Oeste,2022-04-15
1323,La Cucina Cidade,Sushi,José Raydan,2021-05-05
1324,Pastel & Cia Galeria,Vegetariano,Maringá,2021-11-11
1325,Mesa & Receita LTDA Filial,Churrasco,Nova Serrana,2025-08-05
1326,Canto do Prato LTDA Belvedere,Sushi,Barra de Santa Rosa,2022-11-29
1327,Delícias Caseiras da Fafa Pátio,Sobremesas,Bela Vista da Caroba,2024-04-12
1328,Panela Crioula LTDA Belvedere,Burgers,Marcelino Ramos,2024-08-26
1329,Sabor da Praça Shopping Cidade,Churrasco,Upanema,2024-12-09
1330,Léo Burguer Shopping Avenida,Comida Brasileira,Mimoso do Sul,2023-12-25
1331,Toque Natural ME Avenida,Pizza,Cristalândia,2022-06-03
1332,Prato & Panela ME Avenida,Comida Brasileira,Salvador,2024-03-24
1333,Lanchonete Central Pátio,Comida Brasileira,Tutóia,2023-09-25
1334,Alex Burguer Pátio,Pizza,Sabará,2023-11-03
1335,Cozinha de Origem EIRELI Avenida,Churrasco,Quilombo,2025-11-28
1336,Big Burger Avenida,Sobremesas,Rodolfo Fernandes,2021-10-20
1337,Sabor Intenso EIRELI Pátio,Comida Brasileira,Borá,2021-07-12
1338,Mesa do Chef ME Pátio,Burgers,Guaraciama,2022-05-28
1339,Prato & Fogo LTDA Filial,Sobremesas,Barroquinha,2022-06-03
1340,Quintal do Sabor LTDA Pátio,Comida Brasileira,Rancho Alegre D'Oeste,2021-07-03
1341,Gui Burguer Lagoa,Vegetariano,Coqueiral,2021-10-10
1342,Mar & Sabor Lagoa,Churrasco,Juína,2023-05-25
1343,Sapore Italiano Avenida,Vegetariano,Confresa,2024-11-06
1344,Murilo Burguer Cidade,Comida Brasileira,Fazenda Rio Grande,2024-09-08
1345,Receitas & Sabores LTDA Galeria,Pizza,Piracema,2025-03-18
1346,Prato & Panela ME Galeria,Pizza,Quatro Barras,2024-11-03
1347,Cozinha Natural EIRELI Galeria,Vegetariano,Lebon Régis,2024-08-08
1348,Panela do Povo LTDA Shopping Avenida,Comida Brasileira,Machadinho D'Oeste,2023-05-28
1349,Chef em Casa Pátio,Comida Brasileira,Santos,2022-11-30
1350,Brasa Nobre ME Shopping Avenida,Burgers,Cananéia,2025-06-09
1351,Canto do Peixe Lagoa,Vegetariano,Sítio Novo,2022-01-18
1352,Sabor do Bairro LTDA Avenida,Vegetariano,Guimarânia,2024-01-07
1353,Toque Caseiro ME Galeria,Burgers,Andirá,2024-09-26
1354,Biel Burguer Lagoa,Sushi,Poço de José de Moura,2022-01-09
1355,Léo Burguer Galeria,Vegetariano,Picos,2023-06-29
1356,Sabor Perfeito EIRELI Pátio,Comida Brasileira,Aramina,2025-03-21
1357,Canto Gourmet EIRELI Galeria,Pizza,São João da Baliza,2025-07-25
1358,Sabor de Casa Shopping Avenida,Churrasco,Vargem Alegre,2023-09-15
1359,Canto do Peixe Shopping Avenida,Sobremesas,São João do Itaperiú,2021-06-20
1360,Cozinha & Panela EIRELI Avenida,Churrasco,Lagoa Grande,2022-12-16
1361,Sabor Rústico ME Cidade,Sushi,Ubatã,2024-06-11
1362,Mesa & Sabor ME Shopping,Pizza,Uraí,2021-07-19
1363,Toque do Chef ME Pátio,Sushi,Porto Xavier,2021-02-22
1364,Chapa Quente Belvedere,Sobremesas,Santa Maria da Boa Vista,2022-10-27
1365,Cozinha do Sítio EIRELI Avenida,Burgers,São Pedro do Iguaçu,2023-08-24
1366,Murilo Burguer Shopping,Pizza,Nhandeara,2022-11-17
1367,Caio Burguer Avenida,Comida Brasileira,Loreto,2022-04-01
1368,Cozinha & Sabor EIRELI Belvedere,Burgers,Barracão,2023-04-03
1369,Grill Master Lagoa,Vegetariano,Axixá do Tocantins,2023-07-18
1370,Cozinha Raiz Urbana ME Shopping Avenida,Sushi,Saubara,2023-11-15
1371,Sabor Diário LTDA Shopping Cidade,Churrasco,Caseiros,2022-02-06
1372,Mesa Generosa LTDA Belvedere,Burgers,Descanso,2021-02-23
1373,Sabor do Forno ME Cidade,Sushi,Juruá,2025-04-24
1374,Quintal do Sabor LTDA Shopping Cidade,Sobremesas,Panambi,2024-09-28
1375,Sabor da Praça Filial,Comida Brasileira,Mojuí dos Campos,2022-07-29
1376,Bruno Burguer Galeria,Sushi,Bela Vista do Piauí,2022-03-07
1377,Café & Prosa Shopping Avenida,Sushi,Américo de Campos,2024-04-25
1378,Sushi House Shopping Avenida,Vegetariano,Limoeiro,2025-08-11
1379,Essência da Mesa EIRELI Galeria,Burgers,Granjeiro,2023-01-14
1380,Panela do Povo LTDA Filial,Sobremesas,Santaluz,2025-05-03
1381,Espeto & Brasa Terrario Filial,Churrasco,Nova Santa Rosa,2025-10-31
1382,Lucas Burguer Shopping,Churrasco,Sítio Novo,2024-02-04
1383,Cozinha Artesanal EIRELI Shopping Cidade,Churrasco,Rio dos Índios,2021-09-10
1384,Cozinha Raiz Brasileira EIRELI Shopping Avenida,Comida Brasileira,Imaruí,2024-06-16
1385,Seu Chico Burguer Lagoa,Churrasco,Peritiba,2021-06-10
1386,Ponto do Tempero ME Belvedere,Comida Brasileira,Carmo do Rio Claro,2024-10-16
1387,Cozinha da Praça EIRELI Shopping Avenida,Churrasco,Luís Antônio,2021-03-29
1388,Sabor Consciente LTDA Avenida,Pizza,Arataca,2024-12-28
1389,Sabor em Foco ME Cidade,Pizza,Águas de São Pedro,2021-09-28
1390,Prato & Fogo LTDA Filial,Pizza,São José do Piauí,2023-09-29
1391,Kadu Burguer Belvedere,Sushi,Palestina do Pará,2025-12-23
1392,Sabor da Praça Filial,Churrasco,Serra do Ramalho,2024-09-24
1393,Lanche & Cia Galeria,Sushi,Centro do Guilherme,2025-12-16
1394,Ben Burguer Galeria,Churrasco,Barra Velha,2024-07-09
1395,Cozinha da Gente ME Shopping,Vegetariano,Triunfo Potiguar,2024-08-19
1396,Toque Natural ME Lagoa,Sushi,São Félix de Minas,2023-07-18
1397,Panela & Prosa LTDA Lagoa,Comida Brasileira,Conceição da Barra de Minas,2022-01-22
1398,Pastel Express Lagoa,Sobremesas,Presidente Castello Branco,2024-07-11
1399,Sabor na Brasa EIRELI Galeria,Comida Brasileira,Forquilhinha,2021-04-04
1400,Burger Grill Pátio,Churrasco,Cocos,2023-11-05
1401,Sushi House Filial,Sushi,Itapirapuã Paulista,2022-07-17
1402,Cantinho do Sabor de Casa Galeria,Churrasco,Taquaritinga do Norte,2024-12-29
1403,Comida Caseira Avenida,Churrasco,Pedrinhas,2024-02-28
1404,Léo Burguer Shopping Cidade,Sobremesas,Terra de Areia,2021-10-30
1405,Café Urbano Shopping Cidade,Comida Brasileira,Vargem Grande,2024-10-17
1406,Pão & Prosa Galeria,Sobremesas,Ibiraiaras,2021-12-24
1407,Panela do Chef LTDA Belvedere,Pizza,Pratânia,2023-02-24
1408,Mesa & Sabor ME Shopping,Sobremesas,Riacho da Cruz,2024-10-14
1409,Arte do Prato EIRELI Avenida,Churrasco,Volta Redonda,2024-06-27
1410,Sabor Natural Belvedere,Sobremesas,Pimenta Bueno,2025-07-15
1411,Receitas & Sabores LTDA Cidade,Sushi,Sonora,2021-10-01
1412,Peixe na Brasa Lagoa,Comida Brasileira,Fervedouro,2024-06-12
1413,Prato Nobre EIRELI Belvedere,Churrasco,Rosário do Sul,2023-09-20
1414,Pizza do Chef Shopping,Burgers,Sambaíba,2023-12-20
1415,Food Point Pátio,Vegetariano,Bragança Paulista,2022-12-19
1416,Big Burger Shopping Avenida,Sobremesas,Currais Novos,2023-11-30
1417,La Cucina Shopping Cidade,Sushi,Santo Antônio de Pádua,2022-07-06
1418,Sabor Natural Galeria,Sushi,São José dos Pinhais,2021-09-24
1419,Canto do Prato LTDA Shopping,Burgers,Ariranha do Ivaí,2025-06-04
1420,Sabor Elementar EIRELI Filial,Churrasco,Glória,2022-01-19
1421,André Burguer Lagoa,Pizza,Urbano Santos,2025-08-05
1422,Cozinha em Casa EIRELI Galeria,Sushi,Itacambira,2025-06-02
1423,Cozinha do Dia EIRELI Shopping Avenida,Pizza,Betim,2022-09-24
1424,Panela Brasileira ME Shopping Avenida,Comida Brasileira,Paulínia,2024-01-20
1425,Sabor de Casa Galeria,Pizza,Riacho das Almas,2024-01-25
1426,Sabor Autêntico EIRELI Lagoa,Vegetariano,Marituba,2022-05-03
1427,Café & Sabor Pátio,Sobremesas,Sem-Peixe,2023-02-03
1428,Sabor da Praça Avenida,Burgers,Felisburgo,2021-12-15
1429,Sabor do Bairro LTDA Filial,Pizza,Ubaí,2022-04-29
1430,Juca Burguer Pátio,Sushi,Silvanópolis,2023-04-05
1431,Almoço Certo Avenida,Sushi,Maceió,2022-10-04
1432,Ponto do Tempero ME Avenida,Burgers,Mataraca,2022-07-23
1433,Cozinha Artesanal EIRELI Belvedere,Comida Brasileira,Major Isidoro,2022-05-19
1434,Forno Mestre LTDA Shopping Avenida,Pizza,Utinga,2021-09-21
1435,Lanche Rápido Shopping Avenida,Churrasco,Felixlândia,2022-08-03
1436,Fogo & Lenha LTDA Belvedere,Vegetariano,Passagem Franca,2025-04-14
1437,Sabor Natural Lagoa,Comida Brasileira,Pinhão,2025-01-10
1438,Receita & Mesa ME Avenida,Comida Brasileira,Porto Velho,2025-11-16
1439,Sabor de Origem ME Avenida,Burgers,Paranaguá,2026-01-04
1440,Sabor da Vila LTDA Pátio,Sushi,Sede Nova,2024-11-24
1441,Lanchonete Central Avenida,Pizza,Santiago,2025-11-18
1442,Tempero da Casa ME Lagoa,Sushi,Santa Rita,2023-10-31
1443,Pizza Nostra Galeria,Burgers,São José do Jacuípe,2023-10-09
1444,Sushi Prime II Lagoa,Pizza,Tocantins,2022-05-14
1445,Chef em Casa Shopping,Burgers,Nova Canaã,2024-10-27
1446,Fogo & Lenha LTDA Shopping Cidade,Vegetariano,Formigueiro,2021-08-30
1447,Cozinha & Brasa EIRELI Lagoa,Sobremesas,Pão de Açúcar,2025-01-25
1448,Sabor & Raiz ME Lagoa,Vegetariano,Campo Redondo,2024-11-03
1449,Ponto do Prato ME Lagoa,Comida Brasileira,Ibirá,2023-08-28
